die_id,lot_id,chamber_temp_c,stress_voltage_v,etch_rate_nm_min,leakage_current_0h_ua,standby_current_0h_ma,v_threshold_0h_v,leakage_current_24h_ua,standby_current_24h_ma,v_threshold_24h_v,leakage_current_96h_ua,leakage_current_168h_ua,standby_current_168h_ma,v_threshold_168h_v,sensor_channel_1,sensor_channel_2,sensor_channel_3,defect_type,is_defect_168h
LOT_050_DIE_04599,LOT_050,124.54,3.577,475.27,10.228,2.27,0.7109,10.587,2.291,0.7066,11.317,11.679,2.338,0.705,94.62,49.64,1.252,PASS,0
LOT_001_DIE_04600,LOT_001,125.23,3.576,505.3,10.919,2.465,0.7475,11.222,2.493,0.7455,12.173,13.043,2.497,0.7393,106.78,45.57,1.198,PASS,0
LOT_002_DIE_04601,LOT_002,123.68,3.571,507.72,16.483,2.529,0.7051,16.902,2.54,0.7019,17.55,18.069,2.578,0.6969,108.43,44.1,1.243,PASS,0
LOT_003_DIE_04602,LOT_003,125.18,3.646,508.88,12.052,2.631,0.7457,12.151,2.654,0.7399,12.68,13.52,2.68,0.7383,95.13,48.1,1.288,PASS,0
LOT_004_DIE_04603,LOT_004,127.72,3.59,489.84,11.235,2.608,0.737,11.606,2.63,0.7354,12.144,12.853,2.664,0.7313,96.06,43.98,1.344,PASS,0
LOT_005_DIE_04604,LOT_005,123.28,3.584,521.45,9.532,2.432,0.7251,10.079,2.435,0.7233,10.695,11.55,2.483,0.719,105.2,46.53,1.332,PASS,0
LOT_006_DIE_04605,LOT_006,124.49,3.619,480.7,8.351,2.609,0.7429,8.744,2.622,0.742,9.456,10.044,2.679,0.737,100.6,47.07,1.302,PASS,0
LOT_007_DIE_04606,LOT_007,124.16,3.578,502.64,9.131,2.373,0.6501,9.375,2.406,0.6468,10.608,10.926,2.439,0.6457,104.24,44.9,1.338,PASS,0
LOT_008_DIE_04607,LOT_008,125.52,3.672,512.42,13.538,2.507,0.666,13.852,2.515,0.6636,14.479,15.078,2.588,0.6585,101.65,42.96,1.318,PASS,0
LOT_009_DIE_04608,LOT_009,126.6,3.641,493.87,10.858,2.364,0.6712,11.257,2.386,0.6709,11.552,12.051,2.434,0.6638,94.47,44.31,1.198,PASS,0
LOT_010_DIE_04609,LOT_010,126.99,3.586,504.68,13.13,2.46,0.7022,13.57,2.497,0.6997,14.502,14.852,2.528,0.6934,102.85,42.81,1.338,PASS,0
LOT_011_DIE_04610,LOT_011,126.35,3.584,488.92,8.427,2.474,0.6979,8.654,2.501,0.695,9.401,9.834,2.516,0.6894,99.1,41.63,1.318,PASS,0
LOT_012_DIE_04611,LOT_012,122.04,3.569,487.86,14.173,2.578,0.6678,14.613,2.609,0.6645,15.661,15.82,2.611,0.6609,96.2,45.35,1.199,PASS,0
LOT_013_DIE_04612,LOT_013,124.8,3.607,516.61,13.845,2.484,0.7312,14.154,2.505,0.7283,15.316,15.898,2.577,0.7249,95.2,48.42,1.236,PASS,0
LOT_014_DIE_04613,LOT_014,123.3,3.635,523.09,7.406,2.223,0.6917,7.513,2.253,0.6889,8.319,9.152,2.275,0.6853,108.01,42.0,1.295,PASS,0
LOT_015_DIE_04614,LOT_015,123.75,3.632,508.53,7.083,2.637,0.6681,7.718,2.662,0.6654,8.471,8.738,2.66,0.659,113.21,41.44,1.262,PASS,0
LOT_016_DIE_04615,LOT_016,125.13,3.587,520.3,9.381,2.391,0.6939,9.958,2.39,0.6923,10.689,11.026,2.442,0.6861,102.87,41.61,1.234,PASS,0
LOT_017_DIE_04616,LOT_017,125.86,3.595,545.08,9.458,2.311,0.6819,9.71,2.315,0.6784,10.374,10.628,2.361,0.6755,98.15,42.64,1.174,PASS,0
LOT_018_DIE_04617,LOT_018,126.44,3.59,491.61,11.4,2.417,0.7169,11.84,2.434,0.7151,12.909,13.475,2.458,0.7084,101.21,45.05,1.139,PASS,0
LOT_019_DIE_04618,LOT_019,125.55,3.647,503.29,12.71,2.539,0.7037,12.925,2.568,0.7005,13.797,14.424,2.605,0.6953,101.52,46.63,1.351,PASS,0
LOT_020_DIE_04619,LOT_020,125.27,3.624,499.17,9.578,2.426,0.761,9.848,2.452,0.7582,11.046,11.677,2.454,0.7492,98.05,45.72,1.22,PASS,0
LOT_021_DIE_04620,LOT_021,124.56,3.57,506.43,12.434,2.548,0.741,12.939,2.588,0.7358,13.634,14.341,2.599,0.735,96.89,48.28,1.351,PASS,0
LOT_022_DIE_04621,LOT_022,122.42,3.628,520.84,9.052,2.282,0.6833,9.426,2.299,0.6807,10.216,10.917,2.362,0.6755,99.58,43.48,1.236,PASS,0
LOT_023_DIE_04622,LOT_023,126.18,3.596,491.22,12.355,2.657,0.7011,23.872,2.953,0.6892,47.998,85.72,3.459,0.6516,126.13,39.16,1.344,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_024_DIE_04623,LOT_024,127.08,3.584,480.17,11.739,2.434,0.7284,12.041,2.461,0.7239,13.183,13.162,2.472,0.7219,94.63,43.82,1.296,PASS,0
LOT_025_DIE_04624,LOT_025,123.82,3.596,473.37,10.778,2.638,0.7127,11.331,2.669,0.7093,11.955,12.906,2.679,0.705,101.79,44.21,1.393,PASS,0
LOT_026_DIE_04625,LOT_026,125.0,3.656,490.54,14.454,2.311,0.7427,14.889,2.334,0.7403,15.311,15.978,2.343,0.7323,107.59,49.97,1.404,PASS,0
LOT_027_DIE_04626,LOT_027,124.52,3.677,531.12,9.918,2.385,0.7337,10.428,2.408,0.7327,11.702,12.357,2.444,0.7273,100.02,44.18,1.304,PASS,0
LOT_028_DIE_04627,LOT_028,125.34,3.634,499.58,9.421,1.998,0.6847,9.889,2.011,0.6813,10.787,11.833,2.005,0.6777,94.28,45.68,1.258,PASS,0
LOT_029_DIE_04628,LOT_029,124.6,3.589,473.72,14.259,2.601,0.6883,14.675,2.619,0.685,15.352,16.34,2.653,0.6785,94.22,44.4,1.232,PASS,0
LOT_030_DIE_04629,LOT_030,126.2,3.621,504.67,9.007,2.432,0.6844,9.56,2.457,0.6808,10.272,11.34,2.489,0.6771,95.29,44.8,1.21,PASS,0
LOT_031_DIE_04630,LOT_031,125.33,3.552,513.71,12.2,2.463,0.7503,12.543,2.492,0.7469,13.576,14.575,2.517,0.7411,95.98,43.16,1.397,PASS,0
LOT_032_DIE_04631,LOT_032,124.14,3.682,498.99,9.827,2.463,0.7304,9.887,2.501,0.7264,10.608,11.615,2.512,0.7209,105.45,44.34,1.267,PASS,0
LOT_033_DIE_04632,LOT_033,124.8,3.566,482.91,36.795,3.634,0.6529,44.944,4.771,0.6164,71.083,104.592,5.989,0.567,106.87,35.87,1.356,LATENT_CONTEXTUAL_OUTLIER,1
LOT_034_DIE_04633,LOT_034,126.59,3.644,508.05,17.219,2.82,0.688,31.765,3.281,0.668,61.622,100.074,4.037,0.6296,115.95,38.89,1.17,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_035_DIE_04634,LOT_035,125.48,3.633,520.29,14.016,2.704,0.6995,14.437,2.732,0.6969,15.339,16.24,2.768,0.6915,101.98,45.26,1.311,PASS,0
LOT_036_DIE_04635,LOT_036,125.66,3.557,503.11,14.109,2.492,0.7152,14.477,2.512,0.7134,15.617,16.176,2.56,0.7085,103.54,44.68,1.41,PASS,0
LOT_037_DIE_04636,LOT_037,124.69,3.563,508.86,11.446,2.604,0.7119,11.939,2.627,0.7098,12.646,13.242,2.668,0.7042,102.09,42.58,1.192,PASS,0
LOT_038_DIE_04637,LOT_038,123.6,3.641,527.27,8.662,2.719,0.7233,9.006,2.731,0.7228,10.553,11.441,2.753,0.7168,99.37,43.65,1.232,PASS,0
LOT_039_DIE_04638,LOT_039,124.59,3.597,488.17,12.382,2.297,0.736,12.884,2.306,0.7333,13.602,14.264,2.338,0.7292,96.82,48.65,1.297,PASS,0
LOT_040_DIE_04639,LOT_040,125.04,3.562,541.0,9.247,2.213,0.6917,9.443,2.231,0.689,10.543,11.376,2.267,0.6865,102.46,46.64,1.321,PASS,0
LOT_041_DIE_04640,LOT_041,124.63,3.573,522.71,10.24,2.323,0.6935,10.561,2.335,0.6904,11.273,11.669,2.365,0.6844,99.0,39.99,1.321,PASS,0
LOT_042_DIE_04641,LOT_042,124.36,3.603,470.79,12.38,2.437,0.7234,12.913,2.455,0.7194,14.115,14.735,2.474,0.713,100.3,43.36,1.262,PASS,0
LOT_043_DIE_04642,LOT_043,124.69,3.543,490.17,9.114,2.624,0.748,9.564,2.613,0.7458,10.257,10.916,2.682,0.7391,94.98,43.23,1.236,PASS,0
LOT_044_DIE_04643,LOT_044,125.82,3.648,508.43,12.676,2.395,0.7167,12.954,2.413,0.7143,13.35,13.506,2.425,0.7086,96.96,42.7,1.215,PASS,0
LOT_045_DIE_04644,LOT_045,122.9,3.63,486.79,9.87,2.39,0.7432,10.054,2.389,0.7415,10.903,11.541,2.48,0.7317,90.49,47.23,1.239,PASS,0
LOT_046_DIE_04645,LOT_046,124.75,3.562,476.9,10.867,2.346,0.6915,11.263,2.351,0.6885,11.516,11.848,2.396,0.6829,104.35,46.99,1.349,PASS,0
LOT_047_DIE_04646,LOT_047,125.44,3.714,503.26,9.605,2.222,0.7085,9.862,2.237,0.7046,10.821,11.563,2.255,0.7012,97.45,42.74,1.211,PASS,0
LOT_048_DIE_04647,LOT_048,125.28,3.615,504.59,12.743,2.526,0.7064,13.177,2.544,0.7019,13.997,14.552,2.573,0.7009,103.35,47.31,1.219,PASS,0
LOT_049_DIE_04648,LOT_049,126.18,3.602,480.38,10.556,2.413,0.6588,10.829,2.424,0.6565,11.971,12.891,2.459,0.6538,99.55,41.87,1.267,PASS,0
LOT_050_DIE_04649,LOT_050,124.66,3.597,493.93,9.469,2.509,0.6815,9.79,2.529,0.6781,10.651,11.431,2.549,0.6769,93.45,43.97,1.236,PASS,0
LOT_001_DIE_04650,LOT_001,123.14,3.612,477.48,11.103,2.31,0.7232,11.534,2.324,0.7196,11.873,12.297,2.391,0.7111,94.88,46.18,1.218,PASS,0
LOT_002_DIE_04651,LOT_002,125.51,3.627,515.91,15.069,2.372,0.7232,15.43,2.385,0.7205,16.282,16.57,2.414,0.7133,107.42,44.3,1.323,PASS,0
LOT_003_DIE_04652,LOT_003,127.15,3.675,494.85,14.409,2.709,0.7313,14.893,2.74,0.7284,15.319,15.91,2.745,0.7234,104.55,42.74,1.309,PASS,0
LOT_004_DIE_04653,LOT_004,123.87,3.591,491.84,13.739,2.633,0.7545,14.321,2.659,0.7527,15.598,16.149,2.688,0.7473,105.62,43.17,1.288,PASS,0
LOT_005_DIE_04654,LOT_005,127.15,3.646,522.49,9.546,2.378,0.7127,10.0,2.394,0.7095,10.213,10.902,2.438,0.7058,97.9,44.47,1.273,PASS,0
LOT_006_DIE_04655,LOT_006,125.43,3.548,484.65,8.228,2.453,0.7317,8.68,2.462,0.7279,9.721,10.16,2.471,0.7202,90.67,44.53,1.251,PASS,0
LOT_007_DIE_04656,LOT_007,125.24,3.551,484.88,8.912,2.418,0.705,9.0,2.44,0.6999,10.005,10.559,2.445,0.6967,104.73,45.83,1.157,PASS,0
LOT_008_DIE_04657,LOT_008,126.05,3.565,497.81,14.711,2.738,0.7009,15.11,2.743,0.6982,15.582,16.293,2.809,0.6956,101.4,44.6,1.373,PASS,0
LOT_009_DIE_04658,LOT_009,124.48,3.636,504.83,12.936,2.413,0.6905,13.505,2.427,0.6861,14.655,15.085,2.456,0.6832,94.49,47.73,1.319,PASS,0
LOT_010_DIE_04659,LOT_010,124.6,3.574,488.56,14.891,2.427,0.6892,15.379,2.435,0.6869,16.138,16.868,2.493,0.6796,101.1,41.55,1.175,PASS,0
LOT_011_DIE_04660,LOT_011,124.26,3.61,488.23,8.447,2.464,0.7269,8.898,2.489,0.7242,9.546,10.328,2.505,0.7177,95.85,47.03,1.216,PASS,0
LOT_012_DIE_04661,LOT_012,123.67,3.614,482.18,13.568,2.651,0.6684,14.098,2.669,0.6662,15.102,15.724,2.725,0.6591,99.44,42.67,1.243,PASS,0
LOT_013_DIE_04662,LOT_013,124.65,3.495,537.48,13.516,2.476,0.7075,13.812,2.49,0.7042,14.072,14.526,2.505,0.7,105.17,48.33,1.15,PASS,0
LOT_014_DIE_04663,LOT_014,122.08,3.612,510.92,9.519,2.461,0.6857,9.794,2.457,0.6821,10.159,11.177,2.509,0.6784,99.13,47.4,1.315,PASS,0
LOT_015_DIE_04664,LOT_015,125.99,3.568,524.68,9.936,2.561,0.6782,10.122,2.585,0.6742,10.631,11.12,2.607,0.6674,87.08,41.55,1.163,PASS,0
LOT_016_DIE_04665,LOT_016,125.12,3.61,523.26,11.146,2.241,0.7288,11.599,2.276,0.7254,12.371,13.043,2.329,0.7223,86.28,43.64,1.294,PASS,0
LOT_017_DIE_04666,LOT_017,123.87,3.634,502.61,11.224,2.341,0.7032,11.389,2.355,0.6996,12.364,12.909,2.357,0.6956,102.51,52.0,1.229,PASS,0
LOT_018_DIE_04667,LOT_018,124.86,3.672,483.45,12.54,2.668,0.7052,12.862,2.684,0.701,13.949,14.193,2.742,0.6951,96.23,46.08,1.307,PASS,0
LOT_019_DIE_04668,LOT_019,126.38,3.557,524.98,11.346,2.509,0.6947,11.677,2.527,0.6909,12.93,13.044,2.54,0.6896,102.95,43.88,1.347,PASS,0
LOT_020_DIE_04669,LOT_020,123.64,3.577,501.5,9.686,2.419,0.7394,10.061,2.417,0.7346,10.788,11.598,2.454,0.7338,97.96,43.61,1.238,PASS,0
LOT_021_DIE_04670,LOT_021,127.55,3.546,502.37,11.658,2.667,0.7101,11.996,2.676,0.7059,12.56,12.856,2.688,0.701,111.44,41.61,1.261,PASS,0
LOT_022_DIE_04671,LOT_022,124.84,3.713,512.55,8.059,2.546,0.6885,8.282,2.574,0.6845,9.491,10.001,2.606,0.6849,99.27,46.44,1.269,PASS,0
LOT_023_DIE_04672,LOT_023,124.75,3.546,490.42,9.52,2.238,0.6757,9.572,2.26,0.6708,10.352,11.154,2.279,0.6658,95.47,43.88,1.306,PASS,0
LOT_024_DIE_04673,LOT_024,126.44,3.598,472.24,10.117,2.651,0.7099,10.704,2.666,0.7069,11.388,12.089,2.682,0.7002,96.43,42.72,1.184,PASS,0
LOT_025_DIE_04674,LOT_025,124.27,3.582,478.36,10.071,2.545,0.7063,10.368,2.551,0.7026,10.774,11.331,2.579,0.6988,88.95,41.62,1.392,PASS,0
LOT_026_DIE_04675,LOT_026,124.24,3.556,500.49,14.487,2.334,0.7437,14.663,2.364,0.7409,15.809,16.386,2.377,0.7341,106.9,44.32,1.326,PASS,0
LOT_027_DIE_04676,LOT_027,125.74,3.644,505.8,10.459,2.379,0.7384,11.102,2.385,0.7357,11.656,11.902,2.437,0.7291,107.03,44.34,1.385,PASS,0
LOT_028_DIE_04677,LOT_028,126.88,3.587,517.05,13.916,2.753,0.6859,29.171,3.222,0.6735,54.155,92.157,4.297,0.6279,118.55,35.37,1.112,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_029_DIE_04678,LOT_029,124.46,3.575,469.94,12.165,2.264,0.71,12.582,2.287,0.7069,12.909,13.478,2.348,0.7005,97.35,42.39,1.249,PASS,0
LOT_030_DIE_04679,LOT_030,126.74,3.613,496.15,8.832,2.629,0.6988,8.992,2.663,0.6976,10.12,10.472,2.673,0.6914,104.17,44.43,1.222,PASS,0
LOT_031_DIE_04680,LOT_031,126.27,3.639,478.19,10.85,2.263,0.741,10.995,2.279,0.7372,11.84,12.31,2.287,0.7341,97.96,46.18,1.176,PASS,0
LOT_032_DIE_04681,LOT_032,124.19,3.638,473.35,10.109,2.575,0.7022,10.618,2.584,0.6988,11.12,11.518,2.583,0.6933,86.93,41.43,1.209,PASS,0
LOT_033_DIE_04682,LOT_033,127.1,3.571,474.6,6.557,2.688,0.7078,7.033,2.719,0.7028,7.702,8.503,2.729,0.6995,95.73,48.57,1.187,PASS,0
LOT_034_DIE_04683,LOT_034,124.92,3.562,487.57,13.778,2.549,0.6885,14.29,2.578,0.6858,15.239,15.234,2.638,0.6786,105.08,42.36,1.299,PASS,0
LOT_035_DIE_04684,LOT_035,125.07,3.623,514.06,16.906,2.5,0.697,17.179,2.521,0.6943,17.852,18.415,2.581,0.6891,98.91,47.07,1.17,PASS,0
LOT_036_DIE_04685,LOT_036,125.15,3.588,486.48,13.739,2.51,0.688,14.228,2.528,0.6845,14.838,15.828,2.562,0.6807,108.49,43.34,1.296,PASS,0
LOT_037_DIE_04686,LOT_037,124.75,3.605,504.66,10.284,2.538,0.7104,10.426,2.561,0.7071,10.921,11.355,2.578,0.7041,108.54,40.14,1.146,PASS,0
LOT_038_DIE_04687,LOT_038,126.03,3.611,489.28,9.327,2.442,0.7148,10.052,2.467,0.712,10.856,11.761,2.492,0.7048,99.91,46.3,1.159,PASS,0
LOT_039_DIE_04688,LOT_039,124.69,3.588,503.8,11.324,2.627,0.7465,11.716,2.651,0.7452,12.717,13.265,2.684,0.7372,105.19,42.77,1.219,PASS,0
LOT_040_DIE_04689,LOT_040,126.62,3.541,511.79,8.986,2.559,0.6989,9.587,2.583,0.6961,10.563,11.464,2.625,0.6889,106.36,49.77,1.38,PASS,0
LOT_041_DIE_04690,LOT_041,124.98,3.623,512.78,8.866,2.535,0.672,9.406,2.549,0.6684,10.314,11.416,2.567,0.6607,104.81,44.41,1.311,PASS,0
LOT_042_DIE_04691,LOT_042,126.14,3.648,499.22,10.547,2.414,0.7059,10.985,2.422,0.7012,11.961,12.509,2.455,0.6993,101.08,47.12,1.182,PASS,0
LOT_043_DIE_04692,LOT_043,125.68,3.569,500.2,7.331,2.553,0.7147,7.827,2.567,0.7126,8.815,9.308,2.604,0.7088,106.29,44.31,1.283,PASS,0
LOT_044_DIE_04693,LOT_044,125.38,3.555,495.16,13.262,2.51,0.7197,13.783,2.527,0.7174,14.612,15.032,2.57,0.7102,94.71,47.7,1.388,PASS,0
LOT_045_DIE_04694,LOT_045,123.41,3.565,507.21,10.433,2.397,0.7257,10.789,2.416,0.7228,11.596,12.091,2.435,0.7171,102.08,44.08,1.365,PASS,0
LOT_046_DIE_04695,LOT_046,124.51,3.536,462.75,12.365,2.416,0.7172,12.825,2.438,0.7137,13.833,14.644,2.455,0.7108,98.35,45.46,1.408,PASS,0
LOT_047_DIE_04696,LOT_047,124.76,3.666,509.49,10.497,2.448,0.7052,10.799,2.474,0.7018,11.415,12.313,2.503,0.6953,94.96,41.53,1.269,PASS,0
LOT_048_DIE_04697,LOT_048,125.17,3.543,482.68,9.928,2.568,0.6911,10.108,2.582,0.6877,10.779,11.382,2.61,0.6816,102.29,41.52,1.291,PASS,0
LOT_049_DIE_04698,LOT_049,125.38,3.629,471.62,12.072,2.307,0.6643,12.428,2.324,0.6642,13.411,13.899,2.366,0.6537,98.76,45.53,1.276,PASS,0
LOT_050_DIE_04699,LOT_050,125.0,3.594,476.15,12.909,2.516,0.6842,13.182,2.538,0.6813,13.939,14.443,2.533,0.6728,100.95,45.23,1.261,PASS,0
LOT_001_DIE_04700,LOT_001,123.64,3.572,488.94,7.08,2.626,0.7327,7.879,2.638,0.73,8.687,8.878,2.686,0.724,99.39,44.01,1.254,PASS,0
LOT_002_DIE_04701,LOT_002,125.9,3.55,526.0,15.884,2.417,0.6976,16.346,2.451,0.6927,16.89,17.777,2.459,0.6902,100.87,51.55,1.253,PASS,0
LOT_003_DIE_04702,LOT_003,125.94,3.545,474.47,15.515,2.345,0.7486,15.757,2.371,0.7466,16.471,17.401,2.396,0.7447,105.18,51.84,1.316,PASS,0
LOT_004_DIE_04703,LOT_004,125.24,3.516,497.66,12.369,2.369,0.7179,12.597,2.389,0.717,13.318,13.842,2.393,0.7082,104.96,47.18,1.222,PASS,0
LOT_005_DIE_04704,LOT_005,125.96,3.602,510.9,9.659,2.307,0.6996,10.007,2.346,0.6957,10.586,11.539,2.369,0.6903,101.87,45.81,1.25,PASS,0
LOT_006_DIE_04705,LOT_006,126.06,3.648,484.76,10.963,2.419,0.7134,11.26,2.438,0.7113,12.08,13.271,2.479,0.7037,100.06,48.25,1.19,PASS,0
LOT_007_DIE_04706,LOT_007,126.07,3.575,477.99,9.084,2.187,0.6882,9.219,2.194,0.687,10.083,10.483,2.243,0.6831,104.7,38.0,1.2,PASS,0
LOT_008_DIE_04707,LOT_008,124.76,3.583,505.66,13.202,2.592,0.6981,13.689,2.602,0.6958,13.585,14.773,2.669,0.6943,95.31,43.81,1.23,PASS,0
LOT_009_DIE_04708,LOT_009,123.84,3.628,487.17,12.16,2.562,0.6762,12.401,2.583,0.6719,12.861,13.568,2.609,0.6701,94.69,41.75,1.329,PASS,0
LOT_010_DIE_04709,LOT_010,126.8,3.564,478.84,11.985,2.488,0.6906,12.622,2.515,0.6889,12.833,13.12,2.525,0.6815,99.84,40.64,1.257,PASS,0
LOT_011_DIE_04710,LOT_011,127.3,3.578,507.63,7.922,2.349,0.7156,8.71,2.379,0.7134,9.681,9.927,2.425,0.707,102.11,46.71,1.321,PASS,0
LOT_012_DIE_04711,LOT_012,125.72,3.62,492.1,19.135,2.484,0.6627,19.453,2.515,0.6593,20.141,20.706,2.553,0.6536,106.75,43.16,1.157,PASS,0
LOT_013_DIE_04712,LOT_013,125.42,3.556,521.75,12.824,2.682,0.7332,13.234,2.7,0.7297,13.9,14.958,2.742,0.7275,96.55,51.52,1.305,PASS,0
LOT_014_DIE_04713,LOT_014,124.16,3.621,502.06,7.469,2.43,0.7098,7.782,2.447,0.7069,8.5,8.637,2.477,0.7032,97.03,44.75,1.318,PASS,0
LOT_015_DIE_04714,LOT_015,125.99,3.685,491.43,8.947,2.452,0.688,9.536,2.466,0.6854,10.543,10.632,2.509,0.6785,109.55,50.0,1.219,PASS,0
LOT_016_DIE_04715,LOT_016,123.5,3.535,509.47,10.653,3.061,0.7304,20.168,3.538,0.7145,48.618,80.1,4.847,0.6701,117.97,36.47,1.328,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_017_DIE_04716,LOT_017,125.27,3.614,534.78,38.759,3.383,0.6203,56.302,4.294,0.5909,84.035,147.728,6.257,0.4998,117.59,34.52,1.283,LATENT_CONTEXTUAL_OUTLIER,1
LOT_018_DIE_04717,LOT_018,122.33,3.666,492.1,11.552,2.432,0.756,11.936,2.452,0.7521,12.812,13.495,2.501,0.7512,95.83,44.7,1.451,PASS,0
LOT_019_DIE_04718,LOT_019,125.86,3.582,504.11,9.453,2.783,0.6785,10.021,2.807,0.6758,11.267,11.553,2.804,0.6734,98.84,42.06,1.2,PASS,0
LOT_020_DIE_04719,LOT_020,123.93,3.57,492.96,10.57,2.416,0.7589,10.884,2.435,0.7565,11.777,12.184,2.465,0.7496,106.41,45.41,1.035,PASS,0
LOT_021_DIE_04720,LOT_021,125.23,3.553,508.88,12.259,2.634,0.7292,12.763,2.655,0.7252,13.395,14.294,2.689,0.7213,97.21,47.43,1.346,PASS,0
LOT_022_DIE_04721,LOT_022,124.13,3.51,520.74,8.51,2.411,0.714,9.209,2.436,0.712,10.189,10.613,2.455,0.7055,94.06,47.66,1.222,PASS,0
LOT_023_DIE_04722,LOT_023,125.0,3.582,494.52,12.208,2.541,0.6722,12.388,2.554,0.6694,13.351,13.768,2.57,0.6672,93.53,42.51,1.358,PASS,0
LOT_024_DIE_04723,LOT_024,126.27,3.623,496.45,10.617,2.596,0.7362,11.037,2.625,0.7329,11.53,11.819,2.652,0.7285,100.76,41.93,1.164,PASS,0
LOT_025_DIE_04724,LOT_025,126.47,3.62,489.97,12.143,2.476,0.7266,12.686,2.498,0.7241,13.869,14.702,2.55,0.7201,102.0,43.86,1.12,PASS,0
LOT_026_DIE_04725,LOT_026,126.33,3.602,510.27,11.671,2.482,0.7287,11.775,2.505,0.7264,12.557,13.327,2.527,0.7208,100.18,42.35,1.187,PASS,0
LOT_027_DIE_04726,LOT_027,124.05,3.619,510.42,9.779,2.466,0.7184,10.292,2.48,0.717,11.025,11.294,2.563,0.7142,93.37,45.18,1.165,PASS,0
LOT_028_DIE_04727,LOT_028,124.98,3.596,509.95,11.807,2.612,0.6929,12.568,2.628,0.6885,12.978,13.485,2.673,0.6818,105.24,45.9,1.159,PASS,0
LOT_029_DIE_04728,LOT_029,125.48,3.614,464.11,10.456,2.723,0.7157,10.48,2.732,0.712,11.73,12.124,2.763,0.7067,95.63,46.44,1.319,PASS,0
LOT_030_DIE_04729,LOT_030,125.6,3.533,499.78,9.468,2.651,0.6715,9.809,2.664,0.6688,10.211,10.958,2.711,0.6659,100.08,43.71,1.253,PASS,0
LOT_031_DIE_04730,LOT_031,124.35,3.587,505.39,12.962,2.633,0.7309,13.391,2.654,0.7275,14.337,14.252,2.694,0.7223,99.41,45.43,1.3,PASS,0
LOT_032_DIE_04731,LOT_032,123.78,3.606,501.63,8.207,2.58,0.7136,8.525,2.598,0.7108,8.688,9.12,2.595,0.7065,114.88,44.63,1.22,PASS,0
LOT_033_DIE_04732,LOT_033,123.33,3.57,471.25,9.328,2.742,0.7164,9.628,2.762,0.7142,10.191,11.319,2.791,0.7121,103.73,45.02,1.295,PASS,0
LOT_034_DIE_04733,LOT_034,125.78,3.568,492.87,14.967,2.656,0.6917,15.355,2.677,0.6883,16.064,16.946,2.717,0.6868,96.89,47.47,1.337,PASS,0
LOT_035_DIE_04734,LOT_035,123.89,3.565,529.86,14.964,2.613,0.6779,15.117,2.619,0.6739,15.977,16.567,2.717,0.6731,105.48,45.17,1.135,PASS,0
LOT_036_DIE_04735,LOT_036,124.53,3.602,497.77,13.581,2.353,0.7255,13.904,2.383,0.7209,14.908,15.773,2.438,0.7168,92.85,45.26,1.22,PASS,0
LOT_037_DIE_04736,LOT_037,126.06,3.637,505.86,10.771,2.661,0.7356,11.331,2.677,0.7316,11.856,12.649,2.683,0.7265,100.71,44.63,1.329,PASS,0
LOT_038_DIE_04737,LOT_038,127.41,3.548,516.55,8.923,2.771,0.7354,9.083,2.789,0.7323,9.934,10.682,2.823,0.728,105.86,45.73,1.115,PASS,0
LOT_039_DIE_04738,LOT_039,126.69,3.635,492.36,12.302,2.342,0.745,12.597,2.364,0.74,13.192,14.28,2.411,0.7357,94.57,44.09,1.12,PASS,0
LOT_040_DIE_04739,LOT_040,125.03,3.599,535.25,12.925,2.531,0.7057,25.697,2.896,0.6932,41.133,61.51,3.598,0.6587,105.67,37.11,1.341,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_041_DIE_04740,LOT_041,123.35,3.636,527.25,9.848,2.536,0.6693,9.996,2.555,0.6665,10.951,11.037,2.575,0.6598,97.44,42.55,1.179,PASS,0
LOT_042_DIE_04741,LOT_042,126.06,3.687,492.89,9.35,2.504,0.7197,10.216,2.518,0.7174,10.788,11.748,2.528,0.7131,100.58,42.37,1.212,PASS,0
LOT_043_DIE_04742,LOT_043,124.99,3.651,516.69,7.239,2.212,0.7091,7.754,2.224,0.7063,8.807,9.21,2.288,0.704,101.38,44.02,1.246,PASS,0
LOT_044_DIE_04743,LOT_044,124.88,3.595,504.14,14.071,2.441,0.6746,14.547,2.456,0.6708,14.789,15.549,2.502,0.6675,98.81,41.79,1.27,PASS,0
LOT_045_DIE_04744,LOT_045,126.82,3.569,508.78,11.579,2.751,0.7313,12.063,2.758,0.7292,13.057,13.26,2.817,0.7258,97.55,45.99,1.283,PASS,0
LOT_046_DIE_04745,LOT_046,125.14,3.601,465.24,11.705,2.411,0.7,12.184,2.453,0.6974,13.074,14.109,2.436,0.6899,86.55,47.29,1.226,PASS,0
LOT_047_DIE_04746,LOT_047,126.09,3.585,497.43,11.709,2.52,0.6979,12.201,2.525,0.6943,12.896,13.732,2.585,0.6897,97.71,46.56,1.243,PASS,0
